compound_id,target_DRD2_standard_value,target_CHRM2_standard_value,target_HTR2A_standard_value,target_OPRM1_standard_value
CN1CCc2cc3c(cc2[C@H]1[C@@H]1OC(=O)c2c1ccc1c2OCO1)OCO3,5.0,,,
CN1CCc2c(c3cccc4c3n2Cc2ccccc2C4)C1,5.041672831162827,5.026714679641652,6.131560387837997,5.050898691329959
CN(C)CC1CC2c3cc(F)ccc3Cc3ccc(F)cc3N2O1,6.35,,7.97,
CN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2,6.638272163982407,8.853871964321762,,
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C)oc6c(C)c5CC4)n3C)cccc2n1,6.041672833866111,,,
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCCc2c[nH]c3ccccc23)CC1,6.87,,,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)N(C)C(=O)CO6)n3C)cccc2n1,5.641672623851582,,,
CCc1nc2ccc3c(c2s1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.499996931948306,,,
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,5.8206289158951225,6.300054091377585,8.251121933687472,6.170631843958429
COc1ccc(CCN(CCCc2ccccc2)CCc2ccc3c(c2)OCO3)cc1OC,5.76,,6.78,6.47
COc1ccc(S(=O)(=O)n2cc(C)c3cc(Cl)cnc32)cc1NC1CCN(C)CC1,5.7406139355530685,,5.621506428460474,
O=C(CCCCN1CCN(c2ccc(Cl)cc2)CC1)c1nc2ccccc2s1,5.319797523669403,,6.280999437044241,
C1C2C3CC4C2C2C1C3[C@H](NCC13C5C6C7C5C1C7C63)C42,5.248678044711613,6.709988462879161,,
CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,5.72,,6.41,
Cc1ncccc1-c1nnc(SCCCN2CCc3ccc4oc(C(F)(F)F)nc4c3CC2)n1C,6.399996913372259,,,
C1C2C3CC4C2C(NCC25C6C7C8C6C2C8C75)C2C1C3C42,5.24603,6.7099699999999975,,
O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,5.5817,,5.97469,5.4
CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,8.042689149660633,7.377079934783434,8.200659450546418,
O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,7.0095913081025,,7.659192439725933,
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccnc2)n1C)CC3,6.141672507150399,,,
N#Cc1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1,5.84,,7.64,
Cc1oc(-c2ccco2)nc1CN1CCN([C@@H]2CCc3ccccc3C2)CC1,5.91,,7.28,
Fc1ccc(SCCCN2CCCN(c3ccc(Cl)cc3)CC2)cc1,6.121434079339932,,6.789270798532013,
N#Cc1c(CN2CCN(CCc3ccccc3)CC2)cn2ccccc12,5.74,,7.23,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)C(F)(F)F)oc6cc5CC4)n3C)cccc2n1,6.441671788816618,,,
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,9.167578683839286,5.0,7.245333271737027,5.952122081961456
N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1,5.0,5.0,5.0,5.0
C=CCN(CC=C)CCc1c[nH]c2ccc(F)cc12,5.61,,6.61,
CCc1nc2cc3c(c(Br)c2o1)CCN(CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.041672833866111,,,
Cc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,6.141672507150399,,,
Cc1ccc(N(CC2=[NH+]CCN2)c2cccc([O-])c2)cc1,5.713727247168203,,6.820404900422094,
CC(C)C(=O)NCc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,8.348929162074883,,,
O=C(CCCN1CCc2ccccc2C1)c1ccc(Cl)cc1,6.9,,,
COc1ccc(NC(=O)N2CCN(c3ccccc3F)CC2)cc1N1CCN(C)CC1,5.0,5.0,5.0,5.0
CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,6.682267075343792,6.5512060625925175,7.589460098012258,
Cc1cnc(-c2nnc(SCCCN3CCc4ccc5oc(C(F)(F)F)nc5c4CC3)n2C)cn1,6.399996913372259,,,
CCN(CC)C(=O)N[C@H]1Cc2c(cc3c[nH]c4c3c2C=CC4)N(C)C1,9.3,,9.06,
CN[C@@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21,5.0,5.939220077906247,5.575592913708017,
CN(C)C[C@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,8.726303873767355,,9.496933455213696,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C(F)(F)F)oc6cc5CC4)n3C)cccc2n1,6.241672215099273,,,
O=C(CCCN1C2CCC1CN(c1ccc(Cl)cc1)CC2)c1ccc(F)cc1,6.7495350499866325,,6.710273682485801,
CCc1nc2cc3c(c(C)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.041672833866111,,,
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4oc(C(C)(F)F)nc4c3CC2)n1C,7.799985366723115,,,
C[C@@H]1CCCN1CCc1cc2cc(C(=O)c3ccc(F)cc3)ccc2o1,5.0,6.335119341481294,5.568583515867841,
CCCN(CCC)C1CCc2ccc(O)cc2C1,7.210486577840776,,,4.03411
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2n1,6.3590467334965775,6.5,5.432579116687715,
O=C(CCCN1CCc2ccccc2C1)c1ccccc1,6.19,,8.41,
Cc1ncoc1-c1nnc(SCCCN2CCc3nc4cc(C(F)(F)F)ccn4c3CC2)n1C,6.0999990348465305,,,
C[C@H]1CN(CCCn2c3ccccc3c3ccccc32)C[C@@H](C)N1,5.0,,,
CN(C)C[C@@H]1CC2c3ccccc3Sc3ccc(F)cc3[C@H]2O1,7.920546251317457,,7.888685549231052,
Clc1cncc(NCCCN2CCN(c3ccccc3)CC2)n1,5.66,,7.54,
[NH3+]C(CS)C(=O)[O-],5.0,5.0,5.0,5.0
CC(C)NCC(O)COc1cccc2ccccc12,5.27642098432889,,6.312973215892477,
CCc1nc2c3c(ccc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.299997602857746,,,
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C(F)(F)F)oc6c(Br)c5CC4)n3C)cccc2n1,5.841673129687213,,,
Fc1ccc(CCCCN2CCN(c3ccccn3)CC2)cc1,6.908859438279254,,7.300686665221328,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(-c7cc(C)nn7C)oc6cc5CC4)n3C)cccc2n1,6.341672022343197,,,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)OCC(=O)N6)n3C)cccc2n1,5.641672623851582,,,
O=C1NCN(c2ccccc2)C12CCN(CCCCc1nc3cc(Cl)ccc3s1)CC2,7.745,,5.875,
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,9.294760600232864,5.82499283584666,8.2518119729938,
Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6c(cc5CC4)C(=O)N(C(C)C)C6)n3C)cccc2n1,6.041672833866111,,,
O=C(CCCN1CC=C(n2c(O)nc3ccccc32)CC1)c1ccc(F)cc1,9.1,,9.13,
CCc1nc2cc3c(c(C)c2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.041672833866111,,,
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCCCc2ccc(F)cc2)CC1,6.34,,6.05,6.27
Cc1oc(-c2ccc3ccccc3c2)nc1CN1CCO[C@H](CCN)C1,5.82,,6.03,
CCCc1nc2cc3c(cc2o1)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.241672215099273,,,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(C)oc6c(C)c5CC4)n3C)cccc2n1,6.041672833866111,,,
Clc1ccc2sc(CCCCN3CCc4c(Cl)cccc4C3)nc2c1,6.07,,6.3100000000000005,
COc1ccc(N(CCCCN2CCC(O)(c3ccc(Cl)c(C(F)(F)F)c3)CC2)c2ccc(OC)cc2)cc1,6.38,,6.05,5.08
Fc1ccccc1N1CCN(CCCNc2cncc(Cl)n2)CC1,7.43,,7.0,
CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,5.0,,6.559998973836428,
Fc1ccc(OCCCN2CCCN(c3ccc(Cl)cc3)CC2)cc1,6.761490517697482,,6.248907809938527,
COC[C@@H](C)N1CCN(c2cccc(F)c2C#N)CC1,5.16,,5.46,
COc1cc2c(cc1OC)CN(CCCCc1nc3cc(Cl)ccc3s1)CC2,6.38,,6.19,
Cc1ccc2c(-c3nnc(SCCCN4CCc5c(Cl)cc6oc(C)nc6c5CC4)n3C)cccc2n1,6.19999817218203,,,
CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1,10.261666666666668,5.0,,
CCCc1nc(CN2CC[C@H](c3ccccc3)C2)cs1,5.3,,6.37,
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)C(F)(F)F)nc6c5CC4)n3C)cccc2n1,6.499996931948306,,,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(N7CCCCC7)oc6cc5CC4)n3C)cccc2n1,6.241672215099273,,,
CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1,6.0,6.0,6.0,
COc1ccc(S(=O)(=O)n2cc(C)c3cc(Cl)ccc32)cc1NC1CCN(C)CC1,6.519710358770944,,6.270278403435742,
OC1(c2ccc(Cl)cc2)CCN(CCCOc2ccc(F)cc2)CC1,8.205206909708174,,7.067870759169133,
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,6.900006255485105,6.026714680592265,8.699656668112006,
Cc1noc2cc3c(cc12)CCN(CCCSc1nnc(-c2ccc(C(F)(F)F)cc2)n1C)CC3,6.941675832506991,,,
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,7.701966011265307,6.40403137463075,8.569889097227401,
c1ccc2c(c1)CCN(CCCCc1c[nH]c3ccccc13)C2,6.785,,6.03,
Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6c(C)c5CC4)n3C)cccc2n1,6.041672833866111,,,
CC(C)c1nc(CN2CC[C@H](c3ccccc3)C2)cs1,5.5,,6.55,
Fc1ccc(SCCCN2CCN(c3ccccn3)CC2)cc1,6.739182970089858,,7.585008884009727,
O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,5.041672831162827,5.026714679641652,5.032579052760791,5.050898691329959
CC1=CC(C)=[N+]2C1=C(c1ccc(OCCCN3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,5.707656687860278,,,
COc1ccc(OC[C@H]2CN(C)CC[C@@H]2c2ccccc2)cc1,6.229147988357856,6.779545458967391,,
Cc1ncoc1-c1nnc(SCCCN2CCc3cc4nc(C5CC5)oc4cc3CC2)n1C,6.241672215099273,,,
CCN(CC)C(=O)N[C@H]1CC2=C(Cc3c[nH]c4cccc2c34)N(C)C1,9.30103,,8.51713,
CC(C)C(=O)NCc1ccc2c(c1)[C@H](N1CCN(C)CC1)Cc1ccccc1S2,7.509546102055242,,,
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,9.186620111542275,5.917186400379152,8.377621422791162,4.507108729300062
Cc1ccc2c(-c3nnc(SCCCCN4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1,6.041672833866111,,,
COc1c(OCCF)cccc1[C@H](O)C1CCN(CCc2ccc(F)cc2)CC1,5.570594663889102,,,5.0
Cc1ccc2c(c1)c1c(n2/C=C\c2ccccc2)CCN(C)C1,7.460032052781202,,9.0,
CCc1nc2cc3c(c(Br)c2o1)CCN(C(C)CCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.041672833866111,,,
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,7.348845941439677,6.030039452084501,9.144960418169283,
C[C@@H]1CCCN1C(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,5.0,,,
OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,8.131873576374844,,7.104920759169133,
Cc1ncoc1-c1nnc(SCCCN2CCc3nc4ccc(C(F)(F)F)cn4c3CC2)n1C,6.0999990348465305,,,
Cc1cnc(-c2nnc(SCCCN3CCc4ccc5c(C)noc5c4CC3)n2C)cn1,6.0999990348465305,,,
C=CCN(CC=C)CCc1c[nH]c2ccc(C)cc12,5.29,,6.14,
Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,9.05,,7.96,5.77
CN(C)CC1CC2c3ccccc3Cc3ccc(F)cc3N2O1,7.44,,8.94,
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,6.588900078639583,,6.989054258431609,5.988817269736593
O=C(CCCN1CCc2ccccc2CC1)c1ccc(Cl)cc1,5.93,,6.55,
Cc1ccc2c(-c3nnc(SCCC(C)N4CCc5cc6nc(C(F)(F)F)oc6c(C)c5CC4)n3C)cccc2n1,6.041672833866111,,,
COc1ccc(NC(=O)N2CCN(c3ccccc3OC)CC2)cc1N1CCN(C)CC1,5.0,5.0,5.170934847876099,5.0
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,8.528448038677894,6.026526163040908,8.694882876851125,
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,6.880082686421994,7.068500516252144,7.726127841814848,
CCc1nn(C)c2cc3c(cc12)CCN(CCCSc1nnc(-c2cccc4nc(C)ccc24)n1C)CC3,6.399998971124088,,,
CC(N)Cc1c[nH]c2ccccc12,5.041672831162827,5.026714679641652,6.848414545946152,5.050898691329959
CN(CCC=C1c2ccccc2CCc2ccccc21)C(=O)c1ccc(OCCCN2CCCCC2)cc1,6.0,,,
Cc1cc2c(-c3nnc(SCCCN4CCc5ccc(-c6cc(C)nn6C)cc5CC4)n3C)cccc2cn1,6.499998977316103,,,
O=C(CCCCN1C2CCC1CC(O)(c1ccc(Cl)cc1)C2)c1nc2ccccc2s1,6.745,,,
OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.5,,5.96,6.48
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,6.930604712751279,,6.938514003591028,5.658160266403417
Cc1ccc2c(-c3nnc(SCCN4CCc5cc6nc(C)oc6c(Br)c5CC4)n3C)cccc2n1,6.041672833866111,,,
CN(C)CCC1CC2c3ccccc3Cc3ccccc3N2O1,5.02,,7.04,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6c(cc5CC4)C(=O)N(C)C6)n3C)cccc2n1,6.041672833866111,,,
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,5.455931955649724,5.0,8.115063305614187,
Fc1ccc(CCCCN2CCc3ccccc3C2)cc1,6.5,,6.14,
CN(C)CC1CC2c3cccnc3Cc3ccccc3N2O1,6.0,,6.0,
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,9.04790068692441,,7.96,5.703832079886287
COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,5.0,5.0,5.0,5.732436090074851
CN(C)CC1CC2c3ccccc3Cc3ccccc3N2O1,6.06,,7.64,
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(N(C)C)oc6cc5CC4)n3C)cccc2n1,6.341672022343197,,,
Cc1ncoc1-c1nnc(SCCCN2CCc3ccc4nc(C(C)(F)F)oc4c3CC2)n1C,6.699991797446188,,,
CN1Cc2c(N)cccc2C(c2ccccc2)C1,5.0,,6.029244283682798,
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,9.157408034541971,5.611182355177788,8.603997951688653,5.026159083161474
Cc1cc([C@@H]2CCCN2C)on1,5.0,,,
O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCCc2nc3ccccc3o2)CC1,7.02,,5.47,
COc1ccc(N2CCN(Cc3c[nH]c4ncccc34)CC2)cc1,5.823908740944319,5.0,5.0,5.0
NC(=O)c1ccc(C(=O)CCCN2CCc3ccccc3C2)cc1,6.66,,6.39,
CCN(CC)C(=O)[C@@H]1Cc2c(cc3c4c(cccc24)NC3)N(C)C1,6.92,,8.129999999999999,
CN(C)C[C@@H]1CC2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,7.169163695764588,,7.659192439725933,
CC(C)(C)NS(=O)(=O)c1ccc(-c2sc(C(=O)N[C@H]3C[C@H](C(=O)O)C3)nc2CC2CCCCC2)c2ccccc12,8.74,7.32,9.19,8.96
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,7.61,,7.54,
CNC(=O)c1cccc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,8.07,,7.34,
CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,7.22,,6.61,
Cc1nc2ccccn2c(=O)c1CCN1CCN(c2cccc3sccc23)CC1,8.48,,8.04,
CNC(=O)c1cc(OCCCCN2CCN(c3cccc4sccc34)CC2)ccn1,7.62,,6.81,
CCC1(C)CC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)C(=O)C1,7.96,,7.59,
O=C1[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,8.19,,7.61,
CNC(=O)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccc1F,7.64,,7.82,
CNC(=O)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,7.94,,6.95,
COc1ccc2[nH]c3c(c2c1)CCNC3Cc1ccc2c(c1)OCO2,5.720415466349058,,,
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.0,5.0,,5.0
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.369891281732017,5.938763813536196,5.93951584030427,5.590300013630222
O=C1CCc2ccccc2N1CCCN1CCN(CCc2ccccc2)CC1,5.24,5.75,,
O=c1c(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.0,5.0,,5.0
c1ccc2c3c([nH]c2c1)C(Cc1ccc2c(c1)OCO2)NCC3,5.339080722772809,,,
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(OC(C)=O)CC3)CC2,4.8783271697606505,,,
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(OC(C)=O)CCCC3)CC2,4.808327169827769,,,
O=C1CCc2ccccc2N1CCCN1CCN(Cc2ccccc2)CC1,5.42,5.32,,
Oc1nc2ccccc2n1C1CCN(CCCOc2ccc(F)cc2)CC1,9.3,4.6,8.5,
Clc1cccc(N2CCNCC2)c1Cl,6.4516514270429575,4.7000000061868885,,
c1ccc(CCNC2C3C4CC5C6C4CC3C6C52)nc1,5.0041,5.55471,,
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,9.30102999566398,6.7447274948966935,10.221848749616356,
O=C(O)C(O)(c1ccccc1)c1ccccc1,5.0,10.314751517103778,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,5.3315355499067625,5.559121158072588,5.860881962876422,5.0990450385358095
CN1CCN(C2=Cc3cc(Cl)ccc3/C(=C/C#N)c3ccccc32)CC1,7.400007822415903,6.327902142064282,9.102372908709556,
COc1cccc(C2=NCCc3c2[nH]c2ccc(OC)cc32)c1,4.575545545136431,,,
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCCCO)CC1,6.03,6.679999597867638,,
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)N(C(=O)OC(C)(C)C)CC3)CC2,4.228327145435603,,,
NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,4.6,7.571955973325454,,
CN1CCN(C2=Nc3cc(F)ccc3Cc3ccccc32)CC1,6.537052499560961,7.1487416512809245,8.102372908709556,
COC(=O)N1CCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,4.808327169827769,,,
CCCCN1CCN(CCCN2C(=O)CCc3ccccc32)CC1,5.29,5.38,,
CCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,6.04,5.72,,
O=C1CCc2ccccc2N1CCCN1CCC(Cc2ccccc2)CC1,6.04,6.1,,
Cn1cc(C(=O)C(=O)N[C@H]2CN3CCC2CC3)c2ccccc21,4.0,4.3000000145695445,4.900000071028817,
CC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,5.35,4.94,,
O=C1CCc2ccccc2N1CCCN1CCC(CCCCCO)CC1,5.93,6.219999850831714,,
CN(C)CC/C=C1\c2ccccc2Sc2ccc(Cl)cc21,8.311647798881326,7.552841968657781,,
CC(CF)NCC(O)COc1cccc2[nH]c3ccccc3c12,5.0,5.0,5.0,5.0
CC(=O)OC1CCc2ccc(/N=C/N3CCc4ccccc4C3)cc21,5.77,,,
CCCCCCOc1nsnc1C1=CCCN(C)C1,6.0,7.23624689148728,6.900008766455318,
Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,5.4350000000000005,6.497425010840048,,
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,4.9,7.109487514109143,,
O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,8.846381158477401,5.7447274948966935,,
CCCCSC1CCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,5.51,,,
CCCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,6.28,6.25,,
COc1cc2c(cc1OC)CN(/C=N/c1ccc3c(c1)C(O)CCCC3)CC2,5.77,,,
O=C1CCc2ccccc2N1CCCN1CCC(CCCO)CC1,6.18,5.489999769783049,,
CN(C)CCO/N=C(/C=C/c1ccc(O)cc1)c1ccccc1F,5.0,5.0,9.67959933720423,
Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,7.025304996677543,6.601373330442654,,
CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12,5.0,9.027758663924915,,
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,5.3800240965695085,5.81063854209502,5.950778601799481,5.561016223224156
c1ccc(CCN[C@H]2C3C4CC5C6C4CC3C6C52)nc1,5.0013672254511885,5.5515690768580095,,
CN(/C=N/c1ccc2c(c1)C(O)CC2)Cc1ccccc1,4.18832714868335,,,
CCCCC1CCN(CCCN2C(=O)CCc3ccccc32)CC1,6.17,6.690004035609411,,
CC(=O)OC1CCc2ccc(/N=C/N(C)Cc3ccccc3)cc21,5.8,,,
O=C1CCc2ccccc2N1CCCN1CCC(CCc2ccccc2)CC1,6.54,6.69,,
O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,5.0,5.0,,5.0
Cc1ccccc1CN1CCC(N2CCC(n3c(O)nc4ccccc43)CC2)CC1,5.58,6.49485,,
O=C1CCc2ccccc2N1CCCN1CCC(c2ccccc2)CC1,6.34,5.62,,
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,5.1790376840552845,5.741094084674171,5.989617546408068,5.061733221648142
CCCCSC1=CCc2ccc(/N=C/N3CCc4cc(OC)c(OC)cc4C3)cc21,5.09,,,
COc1ccc2[nH]c3c(c2c1)CCN=C3c1cc([N+](=O)[O-])cn1C,3.6989700043360174,,,
O=c1cc(-c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)oc2cc(O)cc(O)c12,5.0,5.0,,5.0
O=C1CCc2ccccc2N1CCCN1CCN(c2ccccc2)CC1,5.96,4.78,,
COc1cccc(C2=NCCc3c2[nH]c2ccccc32)c1,4.484211478114976,,,
C=CCOc1cc(F)c(F)cc1C1CC1CN,5.31,,5.8,
O=C1COc2cc(CN3CCN(c4ccc(Cl)cc4)CC3)ccc2N1,6.3813499827812015,,5.78,
CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2C)CC1,5.35,4.02,,
O=c1[nH]c2ccccc2n1C1CCN(CCCOc2ccc(F)cc2)CC1,9.300081137066377,,8.500156458690798,
O=c1[nH]c2cccc(OC3CCN(CCC4CCc5[nH]c6ccc(F)cc6c5C4)CC3)c2o1,6.509319153082862,,,
COC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,7.265617629362405,,,
Cc1ccccc1C(=O)N1c2ccc(Cl)cc2N=C(N2CCN(C)CC2)c2ccccc21,5.309139145908364,,,
COc1cccc(CN2CCC(n3c(C)c(-c4ccccc4)[nH]c3=O)CC2)c1,6.045757490560675,,,
CCCN(CCC)C1CCc2sccc2C1,7.699656668112006,,,
CN1CCOc2c(C(=O)NC[C@H]3CCCN3CCc3ccccc3)cc(Cl)cc21,7.24137504810917,,,
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(OCCF)cc2)CC1,7.259091622898433,,,
Fc1cccc(CCCN2C3CCC2CC3)c1,5.0,,,
Cc1cc(-c2nnc(SCCCN3CC[C@]4(C[C@@H]4c4ccc(C(F)(F)F)cc4)C3)n2C)on1,6.28,,,
Fc1ccc(C(SCCNCCCc2ccccc2)c2ccc(F)cc2)cc1,6.64,,,
CS(=O)(=O)Nc1cccc(OCCN2CCC(Oc3ccc4c(c3)NC(=O)CC4)CC2)c1,7.746485831632231,,,
O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1cccs1,8.27857471013307,,5.5695454119470025,
Clc1sc(Cl)c2c1CCCc1cnn(Cc3ccccc3)c1-2,5.0,,,
c1ccc(-c2cccc(CN3CCN(c4cccc5c4CCCN5)CC3)c2)cc1,8.399313336224012,,,
Cc1cc(N2CCOCC2)nc2ccc(NC(=O)COc3ccc(C(F)(F)F)cc3)cc12,5.88,,5.57,
NC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,6.738394058996821,,,
C=S(O)(O)=CC[C@H](NC(=O)[C@H](Cc1ccccc1)OC[C@@H](NC[C@@H](N)CS)[C@@H](C)CC)C(=O)OC(C)C,7.28,5.9,,
c1ccc(CCN2CCC(c3cc(C4CCCCC4)n[nH]3)CC2)cc1,7.211556721663077,,,
COc1cccc(C(=O)NCCCCN2CCN(c3ccccc3OC)CC2)c1,6.169163695764588,,,
Cc1c(-c2ccccc2)[nH]c(=O)n1C1CCN(CCCc2ccccc2)CC1,6.481486060122112,,,
